Date	Price	Open	High	Low	Change %
Nov 18, 2014	1197.55	1186.12	1205	1183	0.93%
Nov 17, 2014	1186.55	1188.44	1194.26	1181.31	-0.14%
Nov 14, 2014	1188.25	1161.69	1193.74	1146.64	2.26%
Nov 13, 2014	1161.96	1160.45	1168.12	1153.86	0.09%
Nov 12, 2014	1160.92	1164.2	1170.37	1157.04	-0.33%
Nov 11, 2014	1164.8	1150.25	1173.6	1145.92	1.23%
Nov 10, 2014	1150.6	1178.94	1179.41	1146.98	-2.21%
Nov 07, 2014	1176.65	1140.8	1178.99	1131.85	3.11%
Nov 06, 2014	1141.2	1141.15	1149.7	1137.8	-0.02%
Nov 05, 2014	1141.4	1167.89	1169.85	1137.4	-2.30%
Nov 04, 2014	1168.3	1165.15	1174.3	1163.6	0.25%
Nov 03, 2014	1165.35	1173.29	1174.17	1161.7	-0.77%
Oct 31, 2014	1174.42	1198.41	1203.3	1161.25	-2.04%
Oct 30, 2014	1198.9	1211.24	1216.76	1195.7	-1.06%
Oct 29, 2014	1211.8	1227.95	1230.86	1208.26	-1.35%
Oct 28, 2014	1228.4	1225.06	1235.81	1222.2	0.24%
Oct 27, 2014	1225.4	1231.24	1232.26	1224.8	-0.49%
Oct 24, 2014	1231.46	1232.09	1234.7	1228.6	-0.06%
Oct 23, 2014	1232.15	1240.59	1244.96	1226.17	-0.72%
Oct 22, 2014	1241.03	1249.09	1250.08	1240.18	-0.66%
Oct 21, 2014	1249.3	1246.59	1255.6	1245	0.22%
Oct 20, 2014	1246.6	1238.04	1248.94	1234.2	0.68%
Oct 17, 2014	1238.19	1239.19	1242.3	1231.49	-0.07%
Oct 16, 2014	1239.1	1241.27	1245.6	1235.35	-0.16%
Oct 15, 2014	1241.07	1233.15	1249.8	1221.67	0.67%
Oct 14, 2014	1232.75	1236.68	1238.3	1230.85	-0.36%
Oct 13, 2014	1237.15	1223.19	1237.65	1222.99	1.12%
Oct 10, 2014	1223.48	1223.99	1225.84	1217.1	-0.05%
Oct 09, 2014	1224.15	1221.44	1233.6	1218.75	0.20%
Oct 08, 2014	1221.7	1208.89	1223.84	1204.62	1.05%
Oct 07, 2014	1209	1206.89	1213.06	1202.65	0.15%
Oct 06, 2014	1207.15	1191.29	1209.2	1183.46	1.34%
Oct 03, 2014	1191.2	1213.34	1215.9	1189.64	-1.84%
Oct 02, 2014	1213.5	1213.14	1221.84	1208.49	-0.01%
Oct 01, 2014	1213.65	1208.74	1219.66	1204.49	0.36%
Sep 30, 2014	1209.24	1215.74	1219.96	1204.4	-0.55%
Sep 29, 2014	1215.95	1218.94	1223.76	1214.52	-0.29%
Sep 26, 2014	1219.51	1222.09	1230.5	1212.04	-0.25%
Sep 25, 2014	1222.62	1216.84	1224.88	1206.85	0.46%
Sep 24, 2014	1217.05	1222.45	1226.16	1215.6	-0.48%
Sep 23, 2014	1222.95	1215.04	1235.06	1213.85	0.65%
Sep 22, 2014	1215.05	1216.18	1220.7	1208.36	-0.12%
Sep 19, 2014	1216.45	1225.24	1228.86	1213.61	-0.73%
Sep 18, 2014	1225.45	1222.94	1228.06	1216.01	0.18%
Sep 17, 2014	1223.25	1234.69	1239.46	1221.41	-0.97%
Sep 16, 2014	1235.2	1232.84	1242.16	1231.66	0.18%
Sep 15, 2014	1233	1228.14	1238.56	1225.3	0.36%
Sep 12, 2014	1228.63	1240.09	1242.04	1227.25	-0.98%
Sep 11, 2014	1240.75	1248.42	1250.46	1234.71	-0.64%
Sep 10, 2014	1248.75	1255.84	1258.15	1243.56	-0.59%
Sep 09, 2014	1256.2	1255.17	1258.25	1247.15	0.04%
Sep 08, 2014	1255.7	1268.49	1271.85	1251.24	-1.04%
Sep 05, 2014	1268.85	1260.7	1273.71	1256.9	0.61%
Sep 04, 2014	1261.1	1268.54	1276.76	1260	-0.63%
Sep 03, 2014	1269.07	1265.64	1271.8	1261.19	0.25%
Sep 02, 2014	1265.9	1287.09	1288.1	1262.42	-1.66%
Sep 01, 2014	1287.3	1286.79	1290.36	1282.54	-0.02%
Aug 29, 2014	1287.57	1289.79	1291.8	1283.16	-0.19%
Aug 28, 2014	1290	1282.49	1296.76	1282.76	0.55%
Aug 27, 2014	1282.95	1280.59	1288	1279.9	0.16%
Aug 26, 2014	1280.9	1276.29	1291.06	1275.24	0.34%
Aug 25, 2014	1276.6	1279.41	1281.06	1274.16	-0.36%
Aug 22, 2014	1281.23	1276.24	1283.5	1274.09	0.31%
Aug 21, 2014	1277.25	1291.54	1291.8	1273.06	-1.15%
Aug 20, 2014	1292.15	1295.39	1297.91	1287.83	-0.26%
Aug 19, 2014	1295.5	1297.44	1302.61	1293.75	-0.15%
Aug 18, 2014	1297.46	1303.64	1304.07	1295.45	-0.55%
Aug 15, 2014	1304.6	1312.74	1315.41	1292.4	-0.66%
Aug 14, 2014	1313.24	1312.36	1319.6	1308.69	0.03%
Aug 13, 2014	1312.86	1308.19	1315.6	1304.4	0.33%
Aug 12, 2014	1308.6	1307.64	1317.86	1305.2	0.04%
Aug 11, 2014	1308.1	1309.09	1311.66	1304.7	-0.11%
Aug 08, 2014	1309.6	1313.24	1322.86	1305.9	-0.30%
Aug 07, 2014	1313.55	1305.54	1314.75	1301.76	0.56%
Aug 06, 2014	1306.25	1287.79	1309.86	1287.2	1.42%
Aug 05, 2014	1288	1287.65	1293.66	1282.3	-0.03%
Aug 04, 2014	1288.35	1293.67	1295.81	1285.86	-0.44%
Aug 01, 2014	1294.1	1281.74	1297.2	1280.4	0.92%
Jul 31, 2014	1282.35	1294.6	1297.56	1280.76	-0.98%
Jul 30, 2014	1295.05	1298.59	1302.76	1291.5	-0.28%
Jul 29, 2014	1298.75	1303.94	1312.75	1295.2	-0.42%
Jul 28, 2014	1304.25	1307.99	1309.46	1301.16	-0.29%
Jul 25, 2014	1308.05	1293.74	1308.5	1289.9	1.14%
Jul 24, 2014	1293.35	1303.79	1305.35	1287.46	-0.83%
Jul 23, 2014	1304.15	1307.39	1311.31	1302.3	-0.24%
Jul 22, 2014	1307.35	1311.54	1315.2	1301.4	-0.35%
Jul 21, 2014	1311.9	1310.74	1318.51	1306.7	0.08%
Jul 18, 2014	1310.9	1318.39	1324.75	1304.26	-0.56%
Jul 17, 2014	1318.25	1299.29	1324.65	1296.9	1.45%
Jul 16, 2014	1299.37	1293.9	1304.4	1292.4	0.38%
Jul 15, 2014	1294.45	1306.5	1314.25	1291.7	-0.97%
Jul 14, 2014	1307.15	1338.14	1339.71	1302.9	-2.32%
Jul 11, 2014	1338.15	1335.5	1339.54	1333.56	0.19%
Jul 10, 2014	1335.55	1318.69	1345.65	1318.69	0.67%
Jul 09, 2014	1326.7	1318.59	1332.69	1317.4	0.59%
Jul 08, 2014	1318.95	1319.4	1325.35	1313.1	-0.09%
Jul 07, 2014	1320.2	1319.85	1320.3	1311.59	-0.03%
Jul 04, 2014	1320.55	1319.79	1323.8	1318.3	0.06%
Jul 03, 2014	1319.8	1327.39	1327.7	1309.64	-0.58%
Jul 02, 2014	1327.45	1325.27	1332.21	1321.01	0.13%
Jul 01, 2014	1325.75	1326.84	1332.41	1323.41	-0.13%
Jun 30, 2014	1327.5	1315.49	1329.41	1309.9	0.92%
Jun 27, 2014	1315.35	1317.6	1322.31	1312.45	-0.20%
Jun 26, 2014	1317.95	1318.3	1320.15	1305.9	-0.12%
Jun 25, 2014	1319.5	1318.24	1325.15	1310.3	0.09%
Jun 24, 2014	1318.3	1317.84	1326.6	1313.45	0.02%
Jun 23, 2014	1318.1	1313.39	1318.61	1309.6	0.25%
Jun 20, 2014	1314.82	1319.7	1322.4	1306.25	-0.40%
Jun 19, 2014	1320.1	1278.04	1322.1	1275.61	3.26%
Jun 18, 2014	1278.4	1270.4	1280	1266.06	0.54%
Jun 17, 2014	1271.5	1271.34	1273.56	1258.85	-0.01%
Jun 16, 2014	1271.6	1276.75	1285.16	1270.2	-0.42%
Jun 13, 2014	1277	1273.19	1278.2	1270.5	0.29%
Jun 12, 2014	1273.36	1260.99	1275	1259.55	1.00%
Jun 11, 2014	1260.74	1259.99	1265.5	1257.5	0.00%
Jun 10, 2014	1260.8	1251.84	1263.31	1249.9	0.70%
Jun 09, 2014	1252.08	1253.29	1257.7	1251.26	-0.05%
Jun 06, 2014	1252.73	1253.19	1258	1245.81	-0.07%
Jun 05, 2014	1253.6	1243.49	1256.81	1240.9	0.79%
Jun 04, 2014	1243.8	1244.24	1250	1242.5	-0.07%
Jun 03, 2014	1244.65	1243.94	1248.15	1240.61	0.02%
Jun 02, 2014	1244.35	1250.54	1250.89	1240.69	-0.54%
May 30, 2014	1251.05	1255.64	1260.46	1241.99	-0.40%
May 29, 2014	1256.05	1258.34	1260.5	1251.1	-0.19%
May 28, 2014	1258.5	1263.34	1267.69	1255.66	-0.41%
May 27, 2014	1263.7	1292.64	1293.7	1263.19	-2.27%
May 26, 2014	1293.05	1292.4	1294.41	1290.6	0.00%
May 23, 2014	1293.11	1293.54	1295.95	1287.49	-0.06%
May 22, 2014	1293.85	1291.69	1303.85	1289.7	0.15%
May 21, 2014	1291.85	1293.7	1296.6	1283	-0.19%
May 20, 2014	1294.25	1291.7	1297.05	1285.7	0.18%
May 19, 2014	1291.95	1293.07	1305.25	1289.31	-0.14%
May 16, 2014	1293.7	1296	1298.76	1287.24	-0.20%
May 15, 2014	1296.35	1305.1	1307.35	1290.8	-0.71%
May 14, 2014	1305.6	1293.86	1309.4	1291.19	0.95%
May 13, 2014	1293.35	1295.3	1299.21	1288.64	-0.19%
May 12, 2014	1295.8	1288.7	1304.3	1279.6	0.50%
May 09, 2014	1289.33	1289	1294.9	1285.14	-0.02%
May 08, 2014	1289.6	1289.14	1295.3	1285.14	0.00%
May 07, 2014	1289.55	1307.4	1315.31	1286.39	-1.38%
May 06, 2014	1307.65	1309.29	1314.71	1304.39	-0.17%
May 05, 2014	1309.85	1300.39	1315.95	1299.26	0.73%
May 02, 2014	1300.32	1283.69	1304.9	1276.6	1.26%
May 01, 2014	1284.1	1291.04	1293.21	1277.09	-0.60%
Apr 30, 2014	1291.9	1295.4	1298.01	1285.19	-0.35%
Apr 29, 2014	1296.48	1295.54	1301.4	1285.99	0.03%
Apr 28, 2014	1296.1	1302.7	1306.61	1291.8	-0.56%
Apr 25, 2014	1303.45	1293.4	1305.61	1289.99	0.74%
Apr 24, 2014	1293.85	1283.4	1298.51	1268.24	0.77%
Apr 23, 2014	1283.9	1282.9	1289.22	1280.44	0.03%
Apr 22, 2014	1283.5	1289.74	1293	1277.1	-0.52%
Apr 21, 2014	1290.15	1294.06	1301.51	1281.4	-0.28%
Apr 18, 2014	1293.78	1293.65	1293.78	1293.65	-0.08%
Apr 17, 2014	1294.85	1301.9	1304.8	1292.74	-0.61%
Apr 16, 2014	1302.8	1302.44	1307.6	1293.19	0.01%
Apr 15, 2014	1302.65	1326.2	1328.51	1290.34	-1.79%
Apr 14, 2014	1326.4	1318.64	1331.2	1318.54	0.60%
Apr 11, 2014	1318.47	1317.44	1324.33	1313.74	-0.03%
Apr 10, 2014	1318.92	1311.14	1324.9	1310.34	0.54%
Apr 09, 2014	1311.9	1307.75	1315.3	1300.44	0.24%
Apr 08, 2014	1308.72	1295.79	1314.93	1295.79	0.93%
Apr 07, 2014	1296.65	1302.29	1304.8	1295.19	-0.46%
Apr 04, 2014	1302.7	1286.04	1307.09	1283.74	1.20%
Apr 03, 2014	1287.3	1289.59	1294.2	1281.29	-0.19%
Apr 02, 2014	1289.8	1279.24	1295.21	1278.04	0.83%
Apr 01, 2014	1279.15	1283.64	1288.25	1277.29	-0.40%
Mar 31, 2014	1284.25	1293.69	1298.81	1282.04	-0.75%
Mar 28, 2014	1294	1293.14	1299.2	1285.34	0.22%
Mar 27, 2014	1291.14	1303.64	1307.15	1288.8	-0.99%
Mar 26, 2014	1304.1	1310.64	1317.01	1298.29	-0.53%
Mar 25, 2014	1311.05	1308.99	1317.86	1305.59	0.11%
Mar 24, 2014	1309.62	1334.24	1334.86	1307.54	-1.87%
Mar 21, 2014	1334.55	1327.94	1343.04	1327.84	0.46%
Mar 20, 2014	1328.5	1330.44	1335.21	1320.24	-0.22%
Mar 19, 2014	1331.45	1355.34	1360.26	1327.39	-1.83%
Mar 18, 2014	1356.25	1366.19	1367.77	1350.19	-0.78%
Mar 17, 2014	1366.95	1381.46	1392.37	1361.92	-1.11%
Mar 14, 2014	1382.24	1370.09	1388.4	1367.56	0.85%
Mar 13, 2014	1370.6	1366.89	1375.46	1364.04	0.26%
Mar 12, 2014	1367.08	1348.89	1371.1	1344.94	1.27%
Mar 11, 2014	1349.95	1338.74	1353.11	1337.39	0.81%
Mar 10, 2014	1339.15	1338.66	1345.41	1328.86	-0.08%
Mar 07, 2014	1340.25	1350.81	1352.9	1329.35	-0.82%
Mar 06, 2014	1351.35	1336.84	1353.37	1330.74	1.04%
Mar 05, 2014	1337.39	1334.44	1341.88	1332.19	0.19%
Mar 04, 2014	1334.9	1350.55	1352.61	1331.14	-1.18%
Mar 03, 2014	1350.9	1325.89	1355.41	1325.89	1.85%
Feb 28, 2014	1326.4	1331.06	1333.91	1319.61	-0.38%
Feb 27, 2014	1331.44	1330.19	1336.48	1323.59	0.05%
Feb 26, 2014	1330.75	1340.26	1345.4	1322.09	-0.75%
Feb 25, 2014	1340.75	1336.39	1344.01	1331.11	0.28%
Feb 24, 2014	1337	1324.59	1339	1318.71	1.03%
Feb 21, 2014	1323.39	1322.34	1328.79	1315.74	0.04%
Feb 20, 2014	1322.89	1311.26	1325.18	1307.46	0.85%
Feb 19, 2014	1311.8	1321.36	1323.39	1308.44	-0.74%
Feb 18, 2014	1321.6	1328.59	1332.71	1312.34	-0.56%
Feb 17, 2014	1329.1	1318.54	1330.37	1318.04	0.77%
Feb 14, 2014	1318.93	1302.39	1321.34	1299.54	1.25%
Feb 13, 2014	1302.7	1290.71	1302.8	1285.74	0.89%
Feb 12, 2014	1291.25	1291.41	1296.52	1283.79	-0.05%
Feb 11, 2014	1291.85	1274.4	1293.83	1273.41	1.33%
Feb 10, 2014	1274.9	1265.7	1278.31	1264.79	0.62%
Feb 07, 2014	1267.06	1257.2	1272.18	1255.74	0.75%
Feb 06, 2014	1257.64	1257.76	1266.98	1252.49	-0.03%
Feb 05, 2014	1258.01	1254.39	1273.73	1252.04	0.24%
Feb 04, 2014	1255	1257.51	1260.93	1247.14	-0.21%
Feb 03, 2014	1257.64	1244.7	1266.54	1240.24	1.11%
Jan 31, 2014	1243.8	1243.46	1255.51	1238.14	0.01%
Jan 30, 2014	1243.7	1267.79	1268.53	1237.94	-1.95%
Jan 29, 2014	1268.4	1256.29	1270.27	1249.04	0.94%
Jan 28, 2014	1256.55	1256.56	1261.51	1248.9	-0.04%
Jan 27, 2014	1257.07	1268.38	1278.48	1251.69	-0.96%
Jan 24, 2014	1269.25	1264.06	1273.31	1256.59	0.39%
Jan 23, 2014	1264.35	1236.24	1265.8	1231.36	2.25%
Jan 22, 2014	1236.49	1241.11	1244.14	1235.7	-0.40%
Jan 21, 2014	1241.49	1253.79	1256.24	1235.68	-1.03%
Jan 20, 2014	1254.35	1252.86	1261	1250.16	0.04%
Jan 17, 2014	1253.82	1242.04	1255.28	1237.56	0.91%
Jan 16, 2014	1242.55	1241.04	1245.26	1236.09	0.07%
Jan 15, 2014	1241.74	1244.71	1245.39	1234.1	-0.27%
Jan 14, 2014	1245.1	1252.74	1255.38	1241.44	-0.67%
Jan 13, 2014	1253.44	1247.89	1255.18	1243.34	0.51%
Jan 10, 2014	1247.1	1227.61	1248.81	1226.54	1.56%
Jan 09, 2014	1228	1225.66	1231.91	1223.51	0.15%
Jan 08, 2014	1226.1	1231.59	1232.84	1218.44	-0.49%
Jan 07, 2014	1232.1	1237.56	1245.86	1224.59	-0.48%
Jan 06, 2014	1238.05	1236.48	1248.76	1232.64	0.12%
Jan 03, 2014	1236.55	1224.56	1240.38	1221.76	0.95%
Jan 02, 2014	1224.89	1204.49	1231.04	1203.34	1.57%
Jan 01, 2014	1205.9	1209.8	1210.61	1198.79	0.03%
Dec 31, 2013	1205.55	1196.01	1214.21	1184.5	0.76%
Dec 30, 2013	1196.4	1211.75	1216.26	1194.99	-1.38%
Dec 27, 2013	1213.19	1210.2	1219.04	1208.64	0.21%
Dec 26, 2013	1210.7	1204.59	1216.1	1200.84	0.50%
Dec 25, 2013	1204.7	1204.39	1205.1	1202.99	0.03%
Dec 24, 2013	1204.35	1198.49	1206.36	1196.06	0.46%
Dec 23, 2013	1198.84	1203.29	1206.38	1192.54	-0.37%
Dec 20, 2013	1203.25	1189.9	1207.6	1185.1	1.10%
Dec 19, 2013	1190.1	1217.46	1226.76	1186.3	-2.30%
Dec 18, 2013	1218.07	1231.09	1244.7	1215.7	-0.98%
Dec 17, 2013	1230.1	1239.8	1248.6	1227.3	-0.84%
Dec 16, 2013	1240.57	1237.59	1251.89	1227.1	0.18%
Dec 13, 2013	1238.3	1223.3	1239	1220.1	1.18%
Dec 12, 2013	1223.8	1251.1	1257.4	1223.3	-2.23%
Dec 11, 2013	1251.75	1260.51	1263.4	1250.1	-0.71%
Dec 10, 2013	1260.72	1240.35	1267.74	1237.49	1.59%
Dec 09, 2013	1240.94	1229.19	1243.19	1224.99	0.98%
Dec 06, 2013	1228.85	1224.61	1243.61	1211.8	0.32%
Dec 05, 2013	1224.88	1243.31	1244	1216.84	-1.51%
Dec 04, 2013	1243.66	1223.44	1250.75	1211.44	1.62%
Dec 03, 2013	1223.89	1219.65	1226.38	1215.6	0.31%
Dec 02, 2013	1220.05	1251.04	1251.42	1217.39	-2.67%
Nov 29, 2013	1253.49	1244.74	1256.11	1240.76	0.75%
Nov 28, 2013	1244.15	1237.15	1245.82	1234.71	0.55%
Nov 27, 2013	1237.4	1242.81	1254.81	1236.04	-0.47%
Nov 26, 2013	1243.3	1252.2	1256.89	1239.49	-0.74%
Nov 25, 2013	1252.6	1241.69	1253.54	1227.34	0.72%
Nov 22, 2013	1243.6	1242.4	1249.32	1240.94	0.07%
Nov 21, 2013	1242.75	1242.79	1250.01	1236.29	-0.04%
Nov 20, 2013	1243.2	1275.01	1276.67	1240.69	-2.51%
Nov 19, 2013	1275.25	1274.1	1279.02	1268.69	0.07%
Nov 18, 2013	1274.35	1289.84	1290.61	1269.74	-1.22%
Nov 15, 2013	1290.05	1286.65	1291.14	1280.04	0.21%
Nov 14, 2013	1287.39	1278.29	1294.38	1278.14	0.66%
Nov 13, 2013	1278.99	1267.19	1279.24	1265.51	0.87%
Nov 12, 2013	1267.99	1282.68	1285.3	1260.89	-1.19%
Nov 11, 2013	1283.28	1288.31	1288.91	1278.94	-0.38%
Nov 08, 2013	1288.2	1307.44	1313.06	1281	-1.51%
Nov 07, 2013	1307.95	1317.76	1325.71	1298.31	-0.79%
Nov 06, 2013	1318.4	1311.36	1322.31	1308.84	0.52%
Nov 05, 2013	1311.6	1314.24	1319.77	1306.14	-0.24%
Nov 04, 2013	1314.74	1314.74	1322.24	1311.36	-0.05%
Nov 01, 2013	1315.35	1323.09	1327.86	1305.69	-0.64%
Oct 31, 2013	1323.8	1342.69	1343.4	1318.79	-1.41%
Oct 30, 2013	1342.8	1343.44	1359.77	1334.2	-0.11%
Oct 29, 2013	1344.3	1351.49	1360.67	1340.26	-0.58%
Oct 28, 2013	1352.2	1352.55	1362.21	1345.89	0.01%
Oct 25, 2013	1352.13	1346.34	1355.6	1336.14	0.37%
Oct 24, 2013	1347.15	1331.74	1352.22	1329.99	1.11%
Oct 23, 2013	1332.35	1340.14	1342.57	1329.19	-0.62%
Oct 22, 2013	1340.65	1314.89	1345.07	1309.84	1.89%
Oct 21, 2013	1315.75	1316.05	1324.42	1312.95	-0.04%
Oct 18, 2013	1316.24	1318.69	1325.7	1311.46	-0.26%
Oct 17, 2013	1319.7	1281.69	1324.67	1274.19	2.97%
Oct 16, 2013	1281.6	1279.99	1287.51	1268.96	0.06%
Oct 15, 2013	1280.8	1272.54	1288.51	1251.66	0.58%
Oct 14, 2013	1273.4	1272.19	1289.47	1268.19	0.02%
Oct 11, 2013	1273.11	1286.44	1294.45	1262.14	-1.02%
Oct 10, 2013	1286.24	1306.54	1311.78	1282.36	-1.60%
Oct 09, 2013	1307.2	1318.45	1321.95	1294.04	-0.88%
Oct 08, 2013	1318.8	1320.99	1330.1	1315.8	-0.23%
Oct 07, 2013	1321.79	1310.54	1328.44	1308.31	0.80%
Oct 04, 2013	1311.35	1316.59	1323.86	1306	-0.45%
Oct 03, 2013	1317.3	1316.14	1321.31	1301.81	0.16%
Oct 02, 2013	1315.25	1286.14	1323.82	1278.24	2.23%
Oct 01, 2013	1286.6	1327.14	1337.77	1282.59	-3.08%
Sep 30, 2013	1327.55	1335.29	1344.22	1322.95	-0.65%
Sep 27, 2013	1336.2	1323.14	1344.3	1319.94	0.94%
Sep 26, 2013	1323.7	1332.89	1339.21	1318.54	-0.74%
Sep 25, 2013	1333.6	1322.19	1338.51	1316.5	0.79%
Sep 24, 2013	1323.2	1320.74	1329.57	1305.9	0.08%
Sep 23, 2013	1322.15	1325.59	1332.11	1313.65	-0.24%
Sep 20, 2013	1325.38	1365.79	1368.4	1324.46	-2.90%
Sep 19, 2013	1365	1364.94	1375.15	1358.19	-0.01%
Sep 18, 2013	1365.15	1309.09	1367.77	1291.34	4.24%
Sep 17, 2013	1309.65	1312.99	1323.92	1305.89	-0.33%
Sep 16, 2013	1314	1328.99	1332.92	1303.85	-0.96%
Sep 13, 2013	1326.72	1320.89	1331.03	1304.56	0.43%
Sep 12, 2013	1321.05	1366.54	1367.5	1320.19	-3.34%
Sep 11, 2013	1366.75	1363.64	1368.51	1356.85	0.17%
Sep 10, 2013	1364.45	1387.09	1391.52	1357.34	-1.63%
Sep 09, 2013	1387.05	1390.59	1391.45	1381.97	-0.33%
Sep 06, 2013	1391.61	1364.99	1393.2	1362.55	1.74%
Sep 05, 2013	1367.85	1391.24	1399.92	1364.91	-1.70%
Sep 04, 2013	1391.45	1411.49	1415.22	1384.24	-1.50%
Sep 03, 2013	1412.65	1390.99	1416.61	1384.09	1.27%
Sep 02, 2013	1394.9	1395.85	1398.31	1379.44	-0.11%
Aug 30, 2013	1396.4	1407.84	1411.62	1392.06	-0.84%
Aug 29, 2013	1408.25	1417.44	1418.52	1402.56	-0.72%
Aug 28, 2013	1418.5	1416.24	1434.17	1413.04	0.13%
Aug 27, 2013	1416.65	1404.55	1424.02	1396.14	0.84%
Aug 26, 2013	1404.9	1398.38	1404.86	1390.94	0.58%
Aug 23, 2013	1396.85	1375.29	1400.21	1368.64	1.53%
Aug 22, 2013	1375.85	1365.89	1381.61	1355.19	0.70%
Aug 21, 2013	1366.35	1371.19	1378.81	1359.49	-0.35%
Aug 20, 2013	1371.17	1365.89	1376.2	1354.76	0.38%
Aug 19, 2013	1365.98	1375.85	1384.6	1361.99	-0.76%
Aug 16, 2013	1376.4	1366.69	1380.21	1357.34	0.76%
Aug 15, 2013	1366.05	1334.69	1369.9	1318.81	2.31%
Aug 14, 2013	1335.2	1320.79	1337.3	1315.94	1.05%
Aug 13, 2013	1321.3	1336.29	1341.72	1318.66	-1.13%
Aug 12, 2013	1336.4	1313.99	1343.67	1313.99	1.67%
Aug 09, 2013	1314.5	1311.59	1317	1305.06	0.19%
Aug 08, 2013	1312	1287.09	1314.56	1283.24	1.88%
Aug 07, 2013	1287.75	1281.34	1289.42	1272.64	0.46%
Aug 06, 2013	1281.9	1303.24	1307.27	1279.24	-1.69%
Aug 05, 2013	1303.95	1312.49	1319.91	1297.25	-0.61%
Aug 02, 2013	1312	1307.29	1318.4	1282.69	0.23%
Aug 01, 2013	1308.95	1322.59	1330.77	1307.09	-1.07%
Jul 31, 2013	1323.1	1326.29	1338.87	1305.3	-0.32%
Jul 30, 2013	1327.3	1327.39	1330.38	1317.89	-0.02%
Jul 29, 2013	1327.6	1333.3	1338.71	1322.71	-0.47%
Jul 26, 2013	1333.9	1333.35	1340.82	1312.21	0.02%
Jul 25, 2013	1333.65	1320.79	1338.02	1308.74	0.93%
Jul 24, 2013	1321.3	1347.19	1348.3	1312.94	-1.99%
Jul 23, 2013	1348.1	1334.64	1348.3	1326.54	0.91%
Jul 22, 2013	1335.9	1296.54	1339.77	1310.9	3.05%
Jul 19, 2013	1296.35	1284.59	1297.95	1281.94	0.88%
Jul 18, 2013	1285.1	1275.49	1288.7	1274.44	0.71%
Jul 17, 2013	1276	1292.39	1297.61	1273.6	-1.28%
Jul 16, 2013	1292.6	1281.69	1295.95	1276.95	0.78%
Jul 15, 2013	1282.6	1284.84	1294.32	1275.65	-0.18%
Jul 12, 2013	1284.9	1286.06	1288.86	1267.29	-0.03%
Jul 11, 2013	1285.3	1264.19	1298.97	1278.2	1.67%
Jul 10, 2013	1264.25	1249.89	1266.22	1243.86	1.14%
Jul 09, 2013	1249.95	1236.29	1261.02	1232.79	1.05%
Jul 08, 2013	1237	1222.1	1239.41	1214.84	1.08%
Jul 05, 2013	1223.8	1248.79	1250.86	1207.5	-2.12%
Jul 04, 2013	1250.3	1250.19	1257.82	1244.29	-0.16%
Jul 03, 2013	1252.3	1241.54	1260.71	1235.94	0.79%
Jul 02, 2013	1242.5	1252.24	1266.55	1240.69	-0.86%
Jul 01, 2013	1253.3	1232.99	1261.11	1225.81	1.54%
Jun 28, 2013	1234.25	1199.19	1245.61	1180.71	2.79%
Jun 27, 2013	1200.75	1225.64	1245.46	1197.1	-2.09%
Jun 26, 2013	1226.35	1276.99	1277.62	1221.8	-3.99%
Jun 25, 2013	1277.35	1281.49	1289.41	1271.31	-0.35%
Jun 24, 2013	1281.9	1296.69	1301.62	1275.74	-1.18%
Jun 21, 2013	1297.25	1277.84	1348.41	1268.89	1.51%
Jun 20, 2013	1278	1350.9	1348.52	1276.19	-5.42%
Jun 19, 2013	1351.3	1367.09	1376.02	1348.74	-1.25%
Jun 18, 2013	1368.4	1384.29	1386.16	1360.54	-1.19%
Jun 17, 2013	1384.85	1390.79	1392.11	1380.44	-0.42%
Jun 14, 2013	1390.7	1385.39	1392.11	1378.04	0.34%
Jun 13, 2013	1386.05	1387.65	1395.27	1374.09	-0.17%
Jun 12, 2013	1388.4	1378.89	1394.87	1373.74	0.64%
Jun 11, 2013	1379.6	1386.4	1387.12	1366.65	-0.53%
Jun 10, 2013	1386.9	1378.39	1389.06	1375.99	0.18%
Jun 07, 2013	1384.47	1413.15	1418.03	1377.29	-2.06%
Jun 06, 2013	1413.65	1402.8	1423.66	1391.34	0.74%
Jun 05, 2013	1403.3	1398.44	1410.51	1395.19	0.24%
Jun 04, 2013	1399.9	1411.14	1415.62	1389	-0.83%
Jun 03, 2013	1411.6	1388.59	1416.61	1388.44	1.78%
May 31, 2013	1386.9	1413.25	1421.5	1384.14	-1.90%
May 30, 2013	1413.75	1392.45	1418.31	1388.19	1.49%
May 29, 2013	1392.95	1380.29	1395.16	1379.49	0.88%
May 28, 2013	1380.85	1393.24	1400.55	1373.14	-1.00%
May 27, 2013	1394.78	1387.65	1396.9	1383.74	0.63%
May 24, 2013	1386.05	1390.7	1398.45	1382.2	-0.37%
May 23, 2013	1391.2	1368.7	1397.85	1356.24	1.59%
May 22, 2013	1369.4	1376.09	1415.11	1354.61	-0.50%
May 21, 2013	1376.3	1393.89	1401.76	1359.44	-1.28%
May 20, 2013	1394.15	1362.59	1399.1	1338.95	2.57%
May 17, 2013	1359.2	1386.89	1392.96	1355.1	-1.95%
May 16, 2013	1386.3	1392.1	1398.52	1369.29	-0.47%
May 15, 2013	1392.9	1425.89	1430.85	1389.04	-2.32%
May 14, 2013	1426	1430.49	1445.57	1421.65	-0.32%
May 13, 2013	1430.55	1448.19	1448.69	1425.84	-1.22%
